AGE,BEDRMS,BUILT,NUNITS,ROOMS,WEIGHT,UTILITY
42,4,1960,1,6,3602.379713,300
45,2,1970,2,5,2804.206872,115
20,2,1960,24,4,2099.77848,86
28,2,1919,1,4,2503.852272,221.8333333
48,3,1919,1,6,2388.848866,288
46,3,1950,1,5,2438.360872,241.6666667
35,3,1950,1,6,2448.77528,292.3333333
45,5,1930,1,8,2176.033178,339
60,3,1960,1,5,2577.897679,168
43,2,1919,2,4,1818.222654,85
-9,3,1950,1,6,1035.41029,239
51,3,1950,1,7,2968.359625,304.3333333
35,4,1960,1,7,2699.439627,646.4166667
63,3,1960,1,5,2397.83053,206
33,0,1960,1,2,2557.8547,46.33333333
28,2,1975,2,4,2187.820305,147
58,3,1950,1,7,2433.057993,249.9166667
31,3,1950,1,6,3234.107429,187.5833333
25,2,1975,1,5,3152.330165,121.6666667
-9,3,1919,2,5,2882.341009,45
26,1,1960,4,4,2597.171881,111
61,4,1950,1,8,3263.218314,380.3333333
73,2,1960,11,6,438.2256007,56
52,4,1980,1,8,602.3836043,181
45,4,1975,1,6,421.3641717,322.3333333
61,2,1950,1,5,503.8687686,274
48,1,1970,12,4,611.9314316,74
32,4,1950,1,7,795.1473476,212
45,3,1940,1,5,484.0945233,149
57,2,1930,1,6,648.5641698,238.75
39,3,1975,4,5,2537.695965,317
93,3,1960,1,6,2606.087576,173.5833333
82,3,1919,1,5,2098.425001,286
65,3,1940,1,6,2497.213574,131.5
29,3,1919,1,7,2984.632652,187.5
63,2,1920,3,4,690.3048789,0
42,1,1920,7,4,765.4906085,42
-9,2,1920,1,6,683.3874568,37
65,3,1920,1,5,655.6906519,321
56,4,1940,1,9,791.7895658,189.3333333
-9,2,1919,2,5,784.3090324,49
56,3,1919,2,6,801.775087,153
59,3,1960,1,6,3432.590203,390
24,3,1920,1,6,2808.661808,139
33,3,1975,1,7,4628.644289,268
44,3,1975,1,7,3904.207363,241.6666667
66,3,1930,2,6,3053.293284,464.4166667
45,2,1970,2,5,3223.030059,294
68,3,1980,1,6,2433.978618,350.75
21,3,1960,8,6,2342.700829,77
58,3,1919,1,6,2388.72994,180.1666667
49,3,1920,1,6,2685.723022,134.0833333
29,3,1920,1,6,301.6147051,246
71,2,1919,1,5,2195.279067,109
54,3,1960,1,6,1748.431918,294
79,2,1940,1,4,1839.122463,87
34,3,1950,1,5,2374.294471,272
39,2,1975,1,4,2103.705993,126.3333333
80,2,1950,1,5,2298.959427,98
50,1,1919,1,2,2811.096705,107
86,2,1930,1,4,3107.780919,131.5
62,3,1940,1,6,3246.469553,188
28,3,1950,1,6,3172.029969,137.3333333
28,3,1920,1,6,3647.07079,179
60,2,1970,8,5,2072.122879,80
35,2,1950,1,5,2047.575052,149.6666667
78,3,1970,1,6,1788.194797,293.5833333
56,2,1960,1,4,2606.911051,208.9166667
75,3,1970,1,7,2919.881964,280.3333333
61,2,1950,1,5,3286.105909,148.9166667
24,1,1970,12,3,3411.875561,0
71,3,1975,1,7,2589.159834,249.3333333
93,3,1975,1,6,2819.365508,220.6666667
79,3,1960,1,5,3347.041029,248.6666667
41,3,1950,1,5,2663.869316,163
57,4,1975,1,7,2707.998213,247.75
41,2,1930,1,4,3156.940439,166.3333333
80,4,1919,1,10,2115.869495,287.5
58,2,1919,3,5,3075.414243,46
60,4,1919,1,7,2485.546497,221
47,2,1970,12,5,2405.179957,42
28,3,1940,1,6,2704.593199,113
55,2,1970,1,5,1769.414796,169
38,1,1960,8,3,2188.684635,52
79,3,1950,1,5,2767.478816,132.6666667
63,3,1960,1,6,2479.635183,146
47,2,1970,57,4,2144.379283,66
35,3,1920,1,6,2249.18868,104
59,3,1960,1,6,2389.165425,173.3333333
69,4,1960,1,8,2322.612642,144.6666667
74,2,1930,1,5,2380.490754,170.75
88,3,1950,1,6,2300.150102,126.3333333
51,3,1975,6,6,2501.299768,63
27,3,1975,1,7,2478.540587,215
61,2,1950,1,4,2982.719251,150
45,2,1975,4,4,1903.544769,179.8333333
75,3,1920,1,8,2704.96127,260
33,4,1960,1,12,4995.969563,289
68,3,1919,1,6,2346.171475,362.3333333
56,2,1950,1,6,2652.048414,236
61,3,1950,1,7,3255.736604,401.4166667
46,3,1950,1,6,2155.321379,291.25
44,3,1940,1,6,1895.030442,91
-9,1,1975,53,3,1377.918954,190
22,6,1975,1,9,2917.030265,0
68,2,1975,1,5,2377.211211,264
64,3,1960,1,5,2506.539329,109.25
68,3,1975,1,6,2485.513317,583.4166667
56,4,1975,1,8,2165.278631,178.3333333
56,3,1975,1,5,1874.198179,136
39,4,1960,1,8,2956.679299,183
63,3,1980,1,5,1983.982166,84
59,2,1940,1,4,2654.62748,140
29,3,1975,1,5,2944.814739,176.5
-9,0,1960,2,2,1426.053083,12
93,2,1970,4,4,2076.754361,87
54,4,1919,1,7,3763.755395,455.3333333
61,3,1950,1,6,3246.469553,356.6666667
-9,3,1975,1,7,1885.888776,295.5833333
43,2,1960,1,4,3314.153098,110
54,2,1980,1,4,2725.593518,100.8333333
51,5,1960,1,10,3043.895143,226.1666667
43,2,1930,1,6,2136.179925,182
29,2,1940,1,6,2752.174509,215.5
78,3,1940,1,6,2734.120728,22
56,2,1950,1,6,3105.959039,287.6666667
53,3,1960,1,5,2636.195865,217.6666667
33,2,1950,1,4,5252.681334,273.3333333
32,2,1975,2,4,4074.539041,263.0833333
39,3,1940,1,6,3724.728488,0
49,4,1920,1,7,2333.288376,127.5
72,3,1920,1,8,2224.234912,238.6666667
48,2,1950,1,7,3189.597514,181.1666667
70,2,1950,1,5,3042.790373,268
60,2,1930,2,5,2944.796971,547.9166667
29,3,1975,1,5,2277.395198,321
93,1,1975,12,4,1952.613879,86
61,4,1975,1,8,3052.07105,442.6666667
34,3,1950,1,7,3175.015182,260
27,3,1960,1,7,4055.002007,204
42,1,1919,1,8,1464.687191,159
33,3,1940,1,6,2991.404614,329.9166667
82,3,1950,1,7,1882.627551,499.3333333
52,2,1960,12,4,1795.006432,97
69,1,1919,2,3,1630.615694,184.3333333
53,3,1919,2,6,2341.29819,94.58333333
-9,1,1919,3,3,2278.941352,0
27,1,1975,13,3,3236.263793,91
28,2,1960,4,4,2245.853109,38
45,3,1970,1,7,2388.976754,344
57,1,1990,1,3,2404.338917,159
93,3,1960,1,6,2135.276401,135
44,3,1975,1,6,2549.844395,292
44,3,1940,1,6,3052.730953,221
-9,2,1975,12,4,1290.159869,56
57,2,1975,4,3,3142.841887,311.5
71,2,1950,1,6,3122.991746,380.1666667
68,2,1950,1,6,1980.261253,171.3333333
32,3,1975,1,7,5657.258443,204.5833333
-9,3,1919,1,7,3398.922592,0
59,3,1975,1,6,1961.400217,325
38,3,1940,1,5,2852.328701,378
83,2,1940,1,5,2251.488124,122
86,2,1975,48,4,2151.483331,85.25
52,2,1950,1,4,2144.766351,74.33333333
35,3,1940,1,9,2136.255635,159.3333333
64,3,1960,1,5,2591.468119,239.6666667
54,2,1975,2,4,2813.469838,89
27,4,1975,1,8,3405.965608,499
39,3,1919,1,6,2058.669069,248.5
-9,5,1940,1,7,2317.438683,57.33333333
37,3,1919,2,5,1707.009326,168.4166667
66,2,1919,1,5,2911.398957,302.25
31,3,1985,1,5,2330.784216,430
75,3,1970,1,7,2168.180673,400
93,3,1950,1,6,2696.716605,165
87,2,1970,1,5,2717.88195,124
56,4,1950,1,6,3313.443948,296
29,3,1950,1,6,3072.132418,297
31,3,1950,1,5,1981.151644,203.6666667
76,2,1950,1,5,2512.031435,143.0833333
70,1,1970,8,4,326.9126067,50
69,3,2000,1,5,2412.095649,167.8333333
26,3,1975,1,6,2840.610443,207.6666667
43,3,1970,1,7,2635.091958,237.0833333
68,4,1919,1,8,2847.028742,500
31,2,1960,1,5,3334.62768,228
42,2,1919,2,5,2430.466713,145.8333333
74,3,1919,1,6,2434.023438,155.5
42,2,1960,1,5,2787.023756,213.5
68,2,1950,1,5,1946.363938,238.25
40,3,1919,1,6,2448.77528,213.5
21,3,1919,1,6,3353.383661,114.8333333
44,3,1970,16,5,1779.443949,190.6666667
46,3,1940,1,6,1838.00008,199
64,4,1940,1,8,2324.232705,201.6666667
63,2,1940,1,4,2864.066754,442
42,4,2007,1,6,2419.749634,325
44,3,1975,1,6,2650.1667,241.5833333
52,2,1960,1,5,3174.647013,112
53,3,1970,1,8,3205.107661,204.25
84,4,1960,1,7,2797.98181,147.5
55,3,1960,1,7,2468.824609,174.3333333
-9,2,1920,3,4,713.0265417,161
55,3,1930,3,6,2862.547646,136
62,2,1919,2,5,2507.548805,77
45,2,1975,1,5,2612.125582,158.4166667
43,2,1950,1,5,2223.23664,192
57,3,1920,1,6,3350.808257,262
51,3,1975,1,6,3347.94671,152.5833333
43,3,1975,1,6,3304.054249,245.8333333
60,3,1975,1,5,2839.60361,189
68,3,1975,1,6,2826.827506,75.25
22,2,1919,2,4,2666.162859,0
47,3,1919,3,6,4498.708485,129
87,3,1930,1,6,2300.150102,162.75
67,2,1930,2,5,2212.629079,85
22,2,1920,1,5,2506.067299,159.6666667
-9,2,1940,4,5,2340.001119,86
38,3,1940,1,6,2728.558076,150.5
-9,3,1975,4,6,1655.258099,36
24,3,1970,4,5,2663.889646,80
84,2,1940,1,5,2209.843481,154.5
55,3,1950,1,5,2633.948284,188
34,4,1960,1,8,3682.524494,236.75
47,2,1919,4,4,3751.327613,343
86,3,1970,1,6,3600.964686,198.25
32,3,1919,1,6,2289.528886,178
63,3,1950,1,6,2497.029613,153
85,3,1950,1,6,2015.131359,125
38,3,1940,1,6,2168.586368,593.6666667
50,3,1970,1,7,2339.131195,168
81,4,1975,1,9,2678.752775,412.3333333
42,2,1930,3,6,2027.914897,126
38,4,1919,1,7,1717.837865,384
58,3,1960,1,6,2028.049976,165
68,2,1919,1,7,2264.666854,164
55,3,1930,1,7,2391.211588,122.1666667
58,4,1930,1,6,1691.425084,250
63,3,1950,1,7,2434.253803,320
93,3,1920,2,6,777.1419171,464
30,1,1950,2,3,2874.380694,62
23,2,1975,12,4,2366.053676,0
20,3,1980,39,5,3001.023396,0
53,4,1919,1,7,642.7843271,244
-9,1,1975,4,3,1824.263377,132
23,3,1970,1,6,2478.540587,290
22,2,1919,1,5,2244.179115,344
55,4,1970,1,8,2096.738639,225.6666667
31,3,1970,1,7,3134.128131,197.3333333
27,2,1920,1,5,3769.840101,287
38,3,1919,1,7,3571.702926,224.3333333
80,3,1975,1,6,2671.22297,207.1666667
36,4,1919,1,7,2293.780467,252
25,3,1930,1,6,2761.640697,206.1666667
-9,2,1950,1,4,1777.328729,126
60,5,1930,1,8,2353.302352,397.75
76,3,1960,1,5,2542.683969,139.8333333
-9,1,1930,2,3,1035.41029,124.5833333
52,3,1950,1,8,2618.631389,876.6666667
70,1,1960,1,4,2697.792173,64.75
62,2,1960,1,4,2927.591058,187
58,1,1970,14,3,2444.294999,34
45,3,1920,1,7,2674.467959,191
37,3,1950,1,7,2538.858641,376.6666667
-9,2,1919,1,4,2196.490478,91
39,3,1960,1,5,3402.775509,259
41,4,1975,1,10,2804.736535,485.3333333
47,2,1940,1,5,2829.495455,199.6666667
56,3,1950,1,5,2441.129245,414.5833333
50,4,1940,1,7,2409.92275,179.4166667
93,1,1975,408,3,2190.036866,3
85,5,1940,1,8,2464.841436,275.3333333
87,5,1920,1,12,2608.834046,427.25
40,3,1970,1,7,4615.166522,128
61,2,1940,1,4,1960.544076,176.25
50,3,1975,1,5,1992.392321,149.3333333
64,3,1970,1,5,2624.43729,160
30,1,1919,1,4,1945.21941,177
53,3,1920,1,6,2464.051474,211
70,3,1950,1,7,3137.242711,133
54,4,1960,1,7,2538.467904,147
46,3,1940,1,5,2665.605554,223.3333333
85,4,1950,1,7,2292.265783,211.3333333
55,2,1970,1,5,2672.15679,159.6666667
32,3,1970,1,6,1567.677584,188
73,3,1960,1,6,2522.072761,179.8333333
69,3,1940,1,6,1849.59378,381
39,3,1970,1,7,2710.635257,233.8333333
67,4,1970,1,6,2959.26957,164.5
45,2,1975,1,4,3911.163619,118
50,1,1980,1,3,2482.471773,0
38,2,1980,1,4,2594.674909,266.1666667
62,3,1960,1,6,2178.927038,263
59,3,1920,1,7,2294.667423,224.0833333
50,3,1940,1,6,2186.212145,261
34,3,1960,1,5,2924.061266,179.6666667
32,2,1919,1,4,3635.331211,326.3333333
-9,3,1950,1,6,1196.442857,209
-9,2,1970,4,4,1196.442857,50
40,2,1920,1,5,2899.143546,153.8333333
49,3,1930,1,6,2904.487228,143.4166667
68,4,1975,1,8,2309.810415,298.3333333
74,4,1919,1,8,3993.361151,398
46,3,1920,1,7,4214.941443,197.5833333
41,2,1919,2,6,4920.581556,257
34,3,1960,1,6,2844.513815,204.0833333
50,3,1930,1,6,2388.848866,224
62,2,1950,1,5,2496.743014,142.3333333
59,3,1950,1,6,2421.596201,154.8333333
34,3,1919,1,6,2923.28236,286
43,2,1919,1,4,2167.66925,121
76,3,1960,1,6,2437.190651,151.25
83,1,1940,2,4,2694.675829,48
55,3,1919,1,7,3132.707576,282.3333333
47,2,1960,10,4,4027.168094,46
32,2,1975,1,5,2648.18351,207.3333333
77,3,1950,1,6,2959.26957,144
49,3,1975,1,6,2743.602518,452.5
57,3,1950,1,5,2743.982499,133
71,3,1960,1,7,2799.744109,367.4166667
70,3,1960,1,6,2491.783999,303
75,2,1940,1,5,2547.121491,215.0833333
60,3,1975,1,6,2673.825304,456
69,3,1940,1,6,2710.417209,144.5833333
89,5,1950,1,8,2589.159834,198.1666667
70,3,1920,5,5,472.8112877,205
53,5,1919,2,12,1402.741135,251.6666667
87,2,1950,1,4,807.1313784,197.0833333
61,2,1950,1,4,830.6858265,250.8333333
55,3,1975,1,9,2583.305334,468.25
81,3,1960,1,7,2814.464354,378.6666667
64,3,1975,1,7,2032.086246,287.4166667
47,4,1919,1,7,3503.53175,462.6666667
41,3,1950,1,5,2131.304712,285.6666667
57,3,1950,1,6,2380.541993,249
74,2,1950,1,5,2642.751904,0
61,3,1975,1,7,2398.762277,267.6666667
64,4,2004,1,7,828.020995,272.6666667
28,3,1950,1,6,2597.791156,320.6666667
30,3,1950,1,6,3426.797103,137
78,4,1960,1,10,2015.28174,295.3333333
49,3,1960,2,5,1942.376911,29
21,3,1950,54,5,2524.639395,89
33,4,1960,1,8,2566.821158,181.3333333
62,3,1960,1,6,2528.512473,204.3333333
26,3,1960,1,6,2388.47658,190.3333333
63,2,1950,1,4,3414.220679,160.5
-9,2,1975,10,5,1779.055481,167.5
70,3,1950,1,6,2372.298155,304
50,3,1970,1,5,3943.50581,190
54,3,1970,2,6,2424.640704,111
60,2,1919,1,4,3012.471515,195.3333333
93,4,1960,1,7,2557.763599,252
55,5,1960,1,12,2376.477947,175.4166667
88,4,1960,1,7,2289.98504,166.4166667
33,3,1919,1,6,3312.22476,266
38,3,1975,1,5,2643.699823,283
-9,1,1975,6,3,1426.053083,34
43,3,1950,1,7,1460.423151,402
60,4,1950,4,6,1729.958518,186
51,4,1940,1,7,2690.232392,129
77,5,1919,2,11,2517.324501,248
26,3,1950,1,5,3865.556806,230.0833333
-9,2,1950,1,5,1238.79174,14.58333333
45,4,1970,1,7,1995.971029,263
64,3,1975,1,7,2510.736014,342.0833333
25,2,1950,1,4,3119.898058,148
33,4,1975,1,7,3183.193672,289.6666667
82,3,1975,1,6,2819.365508,173
76,3,1919,1,6,2494.398158,216.3333333
76,1,1920,1,4,1493.72393,148.5
82,2,1975,117,5,3180.540782,0
28,2,1975,6,4,4982.774417,122
61,3,1960,1,5,2460.41734,123
23,2,1975,8,5,2851.002339,167.6666667
77,4,1970,1,7,1882.627551,192
84,4,1960,1,8,2184.772232,332.8333333
48,3,1960,1,5,2624.922743,209.8333333
32,4,1975,1,7,3300.021415,195
52,5,1975,1,9,1875.061689,227
59,4,1970,1,8,2944.589083,378.3333333
48,2,1970,68,4,2292.98335,184
70,3,1975,1,6,2713.474459,704.75
51,4,1950,1,7,2276.939617,266.1666667
56,3,1950,1,6,2090.904773,151
46,3,1930,1,5,891.617829,379
57,4,1950,1,6,949.3787315,298.1666667
59,3,1960,1,5,958.1480904,332
24,2,1975,1,6,3458.739321,97
43,3,1950,1,5,2129.729268,187.3333333
48,2,1950,4,4,2903.72919,98
66,3,1975,1,8,2382.805203,279.6666667
80,2,1950,1,5,2549.392906,158.0833333
51,3,1970,1,5,2743.602518,310.3333333
49,3,1950,1,6,3039.559304,349.75
37,3,1940,1,7,2434.097446,202.3333333
45,5,1950,1,8,2445.310804,627.5
52,2,1940,1,5,2770.598863,192
25,2,1970,6,4,2998.056212,55.33333333
63,3,1940,1,5,2049.298368,181.6666667
80,3,1940,1,7,2589.159834,151
51,3,1920,1,7,3357.137773,179
65,3,1930,1,7,2390.956858,226.3333333
25,2,1940,1,5,2808.661808,99.75
44,4,1970,1,8,3153.205016,229.0833333
58,3,1960,1,7,1675.7122,217.6666667
81,3,1950,1,5,2102.300568,109.6666667
-9,4,1970,1,8,1196.442857,132.5
-9,1,1919,2,3,990.9169599,65
42,2,1940,1,5,1479.394612,197.25
31,3,1950,1,5,2205.503781,103
65,3,1960,1,5,1449.701037,225.6666667
46,2,1970,1,5,3012.819358,157
83,2,1960,161,5,1203.2362,0
69,1,1919,90,3,2503.154692,0
79,3,1975,1,7,2339.040972,285
40,2,1940,1,5,3234.099068,235
28,2,1940,1,6,2603.105724,236.3333333
24,2,1920,1,4,1068.71786,196.3333333
83,3,1940,1,7,3445.773184,508
32,3,1960,1,7,4286.351811,160.6666667
-9,5,1919,1,8,1136.741069,36.33333333
42,4,1960,1,7,2802.102265,286
52,3,2000,1,5,2178.828567,145
42,3,1960,1,6,2210.251934,495
53,2,1930,1,4,2250.593645,127
62,2,1930,2,4,1573.258982,94
47,3,1919,1,6,1842.139262,227.3333333
40,3,1970,1,7,2739.828563,391.8333333
61,2,1940,1,4,3249.787662,178.9166667
64,5,1950,1,9,2297.281139,240.5833333
33,3,1950,1,5,3324.77952,529.0833333
35,3,1975,1,7,2255.058588,198.6666667
66,4,1920,1,8,2600.195438,193
65,2,1950,1,5,3086.675738,341.6666667
50,2,1940,1,4,3285.268308,362.6666667
69,3,1995,1,6,4249.098448,142
58,3,1960,1,5,2952.757754,182
42,3,1970,1,6,2313.43679,117.6666667
32,2,1960,6,4,2835.531643,61
24,4,1960,4,6,2284.362149,0
18,1,1975,4,3,2690.814934,0
76,2,1960,200,4,1444.193901,0
79,1,1960,360,4,1822.282311,88
84,4,1919,1,8,2224.234912,138
38,3,1940,1,6,2656.975694,319.8333333
86,3,1950,1,5,2391.663458,165
56,3,1960,1,6,2450.127144,227.25
40,3,1940,1,6,2990.853934,372
29,2,1930,1,5,3439.889449,172
21,3,1940,2,5,3549.144699,65
85,5,1975,1,10,2526.155148,431.4166667
93,3,1960,1,7,2342.834364,106.6666667
70,3,1960,1,6,2622.796681,212.5
53,2,1975,1,5,2582.152072,135
42,5,1920,1,8,859.0630447,312
37,4,1920,1,8,780.1556121,296.8333333
52,5,1920,1,7,524.3266177,329
50,2,1930,2,5,494.6648535,197.9166667
29,3,1970,3,6,753.8051779,370
36,3,1950,1,6,468.2145356,178.3333333
44,3,1950,3,4,707.318317,0
47,3,1995,1,6,359.3208566,92
39,1,1940,3,3,1191.695678,42
50,4,1960,1,9,826.4446479,190
46,2,1970,49,5,914.5831606,44
29,3,1940,1,5,897.3825253,129.6666667
29,2,1920,3,4,789.1468706,17
37,3,1950,1,5,923.8513406,160
46,4,1975,1,9,817.5549524,227
62,3,1970,1,6,702.8136361,198.3333333
62,7,1990,1,14,1127.100044,245
67,3,1995,1,6,486.4867823,158
54,4,1950,1,7,527.235618,650.6666667
65,3,1975,1,8,465.3260723,326.6666667
34,3,1985,1,7,770.9068783,308
57,5,1970,1,8,528.0369819,290.9166667
44,3,1980,1,7,451.1142587,256
32,3,1950,1,5,1075.499578,208.6666667
25,2,1980,30,4,577.0962014,285
44,2,1940,12,4,494.5619309,252
47,2,1970,1,5,433.7354686,114
88,3,1985,1,6,517.159919,209.6666667
57,4,1995,1,8,316.7446162,277.3333333
77,2,1950,8,4,245.955702,82
37,3,1995,1,6,335.7344854,128.6666667
50,3,1960,1,5,528.2381923,99.66666667
55,3,1950,1,6,437.5562698,337.1666667
79,3,1950,1,5,479.9788517,95
61,2,1980,1,8,510.5746045,157
48,3,1950,1,6,508.6662365,238.6666667
29,1,1919,4,3,644.1336376,70
51,3,1950,1,6,496.166894,351
64,3,1950,1,5,487.1663295,282.6666667
33,1,1975,1,4,559.9502239,162
24,3,1950,1,8,1168.246066,489
65,4,1950,1,7,675.1876483,351.3333333
32,2,1940,1,4,638.7297949,289
57,3,1950,1,9,492.5718789,815.0833333
73,2,1960,6,5,681.5479412,180
60,4,1950,1,7,625.0881656,297
42,5,1930,1,10,505.1781999,377.3333333
88,2,1919,1,4,837.3784929,109.0833333
57,4,1940,1,7,767.9162555,246
57,4,1950,1,7,674.6978382,278
60,3,1920,2,7,881.3168606,138.6666667
66,1,1950,360,3,558.0497219,40
23,1,1960,40,4,1680.564172,57
66,3,1950,1,6,573.7429176,308.1666667
31,3,1950,1,7,997.8498399,138
72,4,1960,1,8,557.8246212,323
42,4,1975,1,8,839.1968016,676.3333333
70,1,1940,4,3,632.9680274,80
68,4,1990,1,9,619.2396921,232.25
57,2,1950,4,5,764.8131917,57
-9,3,1950,1,7,442.2210427,60
25,1,1940,3,3,893.2657441,63
53,7,2001,1,14,677.6988263,478.4166667
58,4,1975,1,8,764.3980747,234
33,2,1975,1,5,806.8758383,143.8333333
45,5,1990,1,10,1115.245893,326.6666667
31,5,1975,1,13,883.7302185,292.6666667
85,5,1960,1,9,740.9356436,254
-9,2,1975,1,5,490.1755258,579
60,4,1995,1,8,475.3089174,258.5833333
26,4,1919,1,8,486.630552,235.8333333
70,3,1950,1,6,629.4961953,241.6666667
48,3,1975,1,6,510.8072304,508.1666667
46,3,1960,1,7,689.4034924,387
25,1,1980,8,3,454.4360009,78
29,1,1975,24,3,664.1181523,77
48,3,1980,1,8,477.8802575,478
73,2,1985,1,4,401.0359702,74
48,3,1990,1,5,789.2170729,160.6666667
63,3,1975,1,7,505.0617278,152.3333333
45,3,1950,1,5,508.6662365,211.6666667
53,3,1919,1,6,467.9842965,333.6666667
-9,4,1960,1,7,397.4212901,116.6666667
34,2,1950,1,4,572.9893745,266.4166667
78,1,1950,85,5,550.2019833,0
75,2,1940,1,7,624.5381049,292.25
51,2,1960,12,4,421.3641717,36
63,5,1950,1,7,665.7190373,294.25
48,1,1960,8,3,490.7366034,126
69,4,1985,1,8,580.8304303,246
35,3,1950,1,5,525.8585994,207.6666667
82,3,1950,1,5,642.3601628,402.75
63,2,1950,2,4,432.78741,96
69,1,1980,250,2,710.1273326,32
35,1,1920,120,2,662.863088,0
29,2,1980,4,4,709.1140049,114
25,2,1985,400,4,846.5245819,73
67,3,1970,2,6,649.6784232,160
-9,3,1940,3,6,784.3090324,0
23,1,1975,400,3,789.0489547,0
50,2,1919,3,4,1505.511391,147
70,1,1950,1,4,1403.507609,88
71,1,1940,38,3,997.0604822,72
71,2,1930,1,6,1139.890709,175
-9,2,1975,3,4,806.3353569,80
76,1,1980,70,3,1405.204371,100
62,4,1985,1,7,719.288293,431
64,3,1920,1,8,584.0063332,254.8333333
47,5,1960,1,9,657.7714088,340
48,3,1950,1,8,867.9732301,277.3333333
48,2,1980,4,4,353.8395171,43
67,4,1970,1,7,557.8246212,277.5
52,4,1995,1,7,568.9271459,221
38,3,1975,1,7,691.1379768,252.6666667
28,2,1990,1,5,1866.322341,193.4166667
29,3,1975,1,7,806.8758383,179.3333333
42,3,1919,1,7,743.1511546,255.4166667
33,4,1950,1,7,806.8758383,235.6666667
42,4,1980,1,8,719.1526729,452.8333333
54,5,1970,1,11,817.5549524,427
66,4,1985,1,9,746.9674347,302
80,2,1975,1,6,702.7102783,41
69,4,1919,1,8,676.49952,404.75
71,2,1950,2,4,1220.544604,76
60,1,1950,4,3,918.2078444,0
70,3,1950,1,7,825.637578,544.3333333
36,1,1970,4,4,1968.27622,35
-9,1,1940,10,3,1031.973817,107
41,2,1970,1,4,1021.321393,161
61,3,1975,1,7,492.5718789,241.5
56,4,1980,1,8,551.3667959,640.6666667
84,3,1975,1,7,601.3340894,418
-9,1,1960,12,3,490.1755258,77
51,4,1985,1,7,531.9722839,220.3333333
28,1,1950,2,3,733.6477366,107.3333333
54,3,1970,1,8,467.9842965,147
52,4,1950,1,7,512.5594856,209.6666667
35,4,1995,1,8,338.3041429,220
68,3,1975,1,6,421.3306332,174.1666667
64,5,1919,1,9,479.2332098,350.6666667
67,1,1960,16,5,564.2209381,98.5
40,3,1970,1,5,493.2347454,158.3333333
64,1,1960,36,3,571.5059971,101
81,5,1950,1,10,584.6502856,436.3333333
82,4,1919,1,6,629.4961953,488
77,3,1940,1,6,465.3260723,239.8333333
62,3,1919,1,5,644.2930946,280.6666667
-9,2,1980,1,4,323.9856207,508.1666667
79,2,1950,1,5,478.6047948,154.8333333
62,1,1940,15,3,518.8440403,0
67,1,1950,400,3,655.6906519,0
39,2,1995,3,4,607.7453429,91
-9,1,1950,2,4,784.3090324,89
34,2,1920,6,4,850.9632391,51
59,2,1970,70,5,674.6978382,102
58,0,1975,60,2,1320.623375,24
76,1,1950,180,3,558.0497219,43
74,2,1919,1,4,649.6784232,201
41,3,2001,1,7,671.9125809,201.6666667
40,2,1960,1,5,617.5011352,102
73,3,1940,1,7,720.8686136,274.5833333
93,2,1950,1,4,573.7429176,296.6666667
44,2,1950,2,5,606.3637315,158
69,3,1970,161,5,1882.211624,0
49,3,1940,1,6,1280.14206,374
62,3,1970,1,6,991.278227,712.3333333
68,4,1920,1,7,1093.462799,521
49,2,1930,80,4,832.7801174,100
41,2,1940,3,4,1104.440747,92
40,2,1940,64,5,997.2735707,84
72,2,1940,72,5,1064.179146,105
75,3,1995,56,6,733.8527781,151
70,2,1995,1,4,637.8497909,275
69,2,1930,151,4,946.8380223,80
34,4,1960,1,8,953.2085012,315
54,4,1970,1,8,657.7714088,427.6666667
30,4,1960,2,6,1138.902765,188
-9,2,1985,1,5,428.9861312,22
50,2,1960,1,4,583.4268148,96
34,1,1980,20,3,779.6957109,140
-9,4,1919,1,9,442.2210427,38.33333333
36,2,1980,3,4,513.0563901,557
35,3,1920,1,6,505.1781999,186
39,3,1960,1,7,505.1781999,203.75
31,3,1970,1,6,758.438268,135
-9,1,1950,1,3,630.5943972,27
30,1,1980,35,3,737.8255047,91
-9,3,1975,1,5,840.9896533,24.16666667
39,2,1975,6,4,808.2298428,277
-9,2,1985,12,4,515.4958468,114
46,3,1940,1,7,974.890589,232.6666667
47,3,1985,1,5,829.6786464,210.8333333
40,4,1970,1,6,1154.941575,126
69,3,1960,1,7,999.5286956,485.5833333
30,1,1950,1,3,1366.602968,214.6666667
40,2,1960,1,4,1313.111697,469.3333333
40,3,1950,1,6,1053.951116,557.3333333
32,3,1960,10,6,987.2977739,65
54,2,1950,20,4,1116.485283,72
44,2,1960,1,4,517.967088,296.6666667
67,2,1950,1,5,612.0310437,237
69,4,1920,1,8,465.3260723,235
55,3,1950,1,6,503.8687686,153
-9,4,1940,1,7,371.7849494,53
35,1,1980,12,3,282.2188813,115
55,5,1975,1,9,492.5718789,797
26,3,1940,1,8,733.6477366,199
61,1,1975,1,3,531.3357121,0
54,5,1970,1,8,563.2519993,137
45,2,1960,6,6,476.1909994,0
24,2,1919,1,6,572.9893745,145
73,3,1920,1,7,516.7371528,112.3333333
39,4,1990,1,7,698.4860831,234.25
59,4,1985,1,8,486.3398597,169.3333333
74,2,1919,1,5,421.3306332,221
60,3,1990,1,5,768.0534062,173.3333333
-9,4,2000,1,8,339.6412902,114.3333333
-9,1,1920,6,3,490.1755258,166
